id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
698271689663193088	2016-02-12 22:25:18	I have #communication #fright https://t.co/b69S2YsW5J#JoeKowan #TEDTalks #TEDxNations #communicationmanagement #communicationclimate	I have #communication #fright  #TEDTalks #TEDxNations #communicationmanagement #communicationclimate	I have communication fright  TEDTalks TEDxNations communicationmanagement communicationclimate	communication fright tedtalks tedxnations communicationmanagement communicationclimate	communic fright tedtalk tedxnat communicationmanag communicationclim
698259513737134082	2016-02-12 21:36:55	ungenevas Foto https://t.co/ZETpwrrR8p #TEDxNations #ungeneva Check the links to the #topics #refugees #health #disasters	ungenevas Foto  #TEDxNations #ungeneva Check the links to the #topics #refugees #health #disasters	ungenevas Foto  TEDxNations ungeneva Check the links to the topics refugees health disasters	ungenevas foto tedxnations ungeneva check links topics refugees health disasters	ungeneva foto tedxnat ungeneva check link topic refuge health disast
698243656810156033	2016-02-12 20:33:55	Thanks #TEDxNations for a great event! #inspiration from brave &amp; commmitted speakers. #leadership #leaders #ideas  https://t.co/yZb3EuTPnP	Thanks #TEDxNations for a great event! #inspiration from brave &amp; commmitted speakers. #leadership #leaders #ideas 	Thanks TEDxNations for a great event! inspiration from brave  &  commmitted speakers. leadership leaders ideas 	thanks tedxnations great event inspiration brave commmitted speakers leadership leaders ideas	thank tedxnat great event inspir brave commmit speaker leadership leader idea
698228336682803208	2016-02-12 19:33:02	A Small Clip Form @refugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the… https://t.co/rB4m4kHNdi	A Small Clip Form @refugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the… 	A Small Clip Form refugees showcased at Geneva Swizerland Yesterday during TEDxNations  &  the… 	small clip form refugees showcased geneva swizerland yesterday tedxnations	small clip form refuge showcas geneva swizerland yesterday tedxnat
698221802724712448	2016-02-12 19:07:04	Everytime u forget that ur an #indian plz listen 2 @devduttmyth a living #Legend#TED2016 #TEDxNations #modern #mythology #indialove #salute	Everytime u forget that ur an #indian plz listen 2 @devduttmyth a living #Legend#TED2016 #TEDxNations #modern #mythology #indialove #salute	Everytime u forget that ur an indian plz listen 2 devduttmyth a living LegendTED2016 TEDxNations modern mythology indialove salute	everytime forget ur indian plz listen devduttmyth living legendted 2016 tedxnations modern mythology indialove salute	everytim forget ur indian plz listen devduttmyth live legendt 2016 tedxnat modern mytholog indialov salut
698212792550211584	2016-02-12 18:31:16	Missed TEDxPlaceDesNations y'day?Chk back on YouTube in a few days 4 a full video recap.In the meantime,chk out #TEDxNations v @unfoundation	Missed TEDxPlaceDesNations y'day?Chk back on YouTube in a few days 4 a full video recap.In the meantime,chk out #TEDxNations v @unfoundation	Missed TEDxPlaceDesNations y'day?Chk back on YouTube in a few days 4 a full video recap.In the meantime,chk out TEDxNations v unfoundation	missed tedxplacedesnations y'day chk back youtube days full video recap.in meantime chk tedxnations unfoundation	miss tedxplacedesn y'day chk back youtub day full video recap.in meantim chk tedxnat unfound
698183719425875968	2016-02-12 16:35:44	Checkout these photos from yesterday's amazing #TEDxNations at @UNGeneva  https://t.co/PymBpNR7Fz	Checkout these photos from yesterday's amazing #TEDxNations at @UNGeneva 	Checkout these photos from yesterday's amazing TEDxNations at UNGeneva 	checkout photos yesterday's amazing tedxnations ungeneva	checkout photo yesterday amaz tedxnat ungeneva
698173416403132416	2016-02-12 15:54:48	Im SO excited to hear makena's #TEDxNations speech. March 15 th :)	Im SO excited to hear makena's #TEDxNations speech. March 15 th :)	Im SO excited to hear makena's TEDxNations speech. March 15 th :)	im excited hear makena's tedxnations speech march 15 th :)	im excit hear makena tedxnat speech march 15 th :)
698168550914179073	2016-02-12 15:35:28	What can you do to end #sexualviolence in conflict areas? Coline Rapneau answers at #TEDxNations: https://t.co/Sv1nHjX916 via @TEDx #VAW	What can you do to end #sexualviolence in conflict areas? Coline Rapneau answers at #TEDxNations:  via @TEDx #VAW	What can you do to end sexualviolence in conflict areas? Coline Rapneau answers at TEDxNations:  via TEDx VAW	end sexualviolence conflict areas coline rapneau answers tedxnations via tedx vaw	end sexualviol conflict area colin rapneau answer tedxnat via tedx vaw
698138328835760128	2016-02-12 13:35:23	Missed TEDxPlaceDesNations yesterday? Check back on YouTube in a few days for a full video recap. In the meantime, check out #TEDxNations	Missed TEDxPlaceDesNations yesterday? Check back on YouTube in a few days for a full video recap. In the meantime, check out #TEDxNations	Missed TEDxPlaceDesNations yesterday? Check back on YouTube in a few days for a full video recap. In the meantime, check out TEDxNations	missed tedxplacedesnations yesterday check back youtube days full video recap meantime check tedxnations	miss tedxplacedesn yesterday check back youtub day full video recap meantim check tedxnat
698132080602058752	2016-02-12 13:10:33	#TEDxNationsYou did a good job @RanyeeCleanCook  ... thanks for the inspiration	#TEDxNationsYou did a good job @RanyeeCleanCook ... thanks for the inspiration	TEDxNationsYou did a good job RanyeeCleanCook ... thanks for the inspiration	tedxnationsyou good job ranyeecleancook thanks inspiration	tedxnationsyou good job ranyeecleancook thank inspir
698123991983267841	2016-02-12 12:38:24	Retweeted TEDxPlaceDesNations (@TEDxPdNations):Thank-you to the 11 #TEDxNations speakers for sharing powerful... https://t.co/9nYPtvITKa	Retweeted TEDxPlaceDesNations (@TEDxPdNations):Thank-you to the 11 #TEDxNations speakers for sharing powerful... 	Retweeted TEDxPlaceDesNations (TEDxPdNations):Thank-you to the 11 TEDxNations speakers for sharing powerful... 	retweeted tedxplacedesnations tedxpdnations ): thank-you 11 tedxnations speakers sharing powerful	retweet tedxplacedesn tedxpdnat ): thank-you 11 tedxnat speaker share power
698123378578759681	2016-02-12 12:35:58	Retweeted Alex Court (@CourtA):Actor, model &amp; refugee @gerduany tells #TEDxNations how he began a life away... https://t.co/7AXYEBzUTC	Retweeted Alex Court (@CourtA):Actor, model &amp; refugee @gerduany tells #TEDxNations how he began a life away... 	Retweeted Alex Court (CourtA):Actor, model  &  refugee gerduany tells TEDxNations how he began a life away... 	retweeted alex court courta ): actor model refugee gerduany tells tedxnations began life away	retweet alex court courta ): actor model refuge gerduani tell tedxnat began life away
698123202707329024	2016-02-12 12:35:16	Retweeted MBogetic (@MMBogetic):Such a moving, powerful talk by @GerDuany at #TEDxNations! @UNGeneva... https://t.co/1Tn0CacyJu	Retweeted MBogetic (@MMBogetic):Such a moving, powerful talk by @GerDuany at #TEDxNations! @UNGeneva... 	Retweeted MBogetic (MMBogetic):Such a moving, powerful talk by GerDuany at TEDxNations! UNGeneva... 	retweeted mbogetic mmbogetic ): moving powerful talk gerduany tedxnations ungeneva	retweet mboget mmboget ): move power talk gerduani tedxnat ungeneva
698122996536500225	2016-02-12 12:34:27	Retweeted UNIC Lagos (@UNICLagos):Energy is the backbone of all the SDGS - FOSTER @TEDxPdNations #TEDxNations... https://t.co/NScHBSjWG3	Retweeted UNIC Lagos (@UNICLagos):Energy is the backbone of all the SDGS - FOSTER @TEDxPdNations #TEDxNations... 	Retweeted UNIC Lagos (UNICLagos):Energy is the backbone of all the SDGS - FOSTER TEDxPdNations TEDxNations... 	retweeted unic lagos uniclagos ): energy backbone sdgs foster tedxpdnations tedxnations	retweet unic lago uniclago ): energi backbon sdgs foster tedxpdnat tedxnat
698122326903226368	2016-02-12 12:31:47	Retweeted UNIC Lagos (@UNICLagos):Gar Duane,  very emotional speaker @TEDxPdNations #TEDxNations... https://t.co/sTdkGGmsZe	Retweeted UNIC Lagos (@UNICLagos):Gar Duane, very emotional speaker @TEDxPdNations #TEDxNations... 	Retweeted UNIC Lagos (UNICLagos):Gar Duane, very emotional speaker TEDxPdNations TEDxNations... 	retweeted unic lagos uniclagos ): gar duane emotional speaker tedxpdnations tedxnations	retweet unic lago uniclago ): gar duan emot speaker tedxpdnat tedxnat
698120629719998464	2016-02-12 12:25:03	Retweeted UNIC Lagos (@UNICLagos):Speaker @TEDxPdNations #TEDxNations lagosViewingParty wt very emotional... https://t.co/PBZVqudFTA	Retweeted UNIC Lagos (@UNICLagos):Speaker @TEDxPdNations #TEDxNations lagosViewingParty wt very emotional... 	Retweeted UNIC Lagos (UNICLagos):Speaker TEDxPdNations TEDxNations lagosViewingParty wt very emotional... 	retweeted unic lagos uniclagos ): speaker tedxpdnations tedxnations lagosviewingparty wt emotional	retweet unic lago uniclago ): speaker tedxpdnat tedxnat lagosviewingparti wt emot
698120573289918464	2016-02-12 12:24:49	Retweeted UNIC Lagos (@UNICLagos):I became a child soldier by accident' speaker, @TEDxPdNations #TEDxNations... https://t.co/o0nyNmMmaB	Retweeted UNIC Lagos (@UNICLagos):I became a child soldier by accident' speaker, @TEDxPdNations #TEDxNations... 	Retweeted UNIC Lagos (UNICLagos):I became a child soldier by accident' speaker, TEDxPdNations TEDxNations... 	retweeted unic lagos uniclagos ): became child soldier accident speaker tedxpdnations tedxnations	retweet unic lago uniclago ): becam child soldier accid speaker tedxpdnat tedxnat
698093732118335488	2016-02-12 10:38:10	#Computer Orchestra at #TEDxNations. Interesting sound 🎶 🎶 #Tech #Trends  #Innovation  https://t.co/n3onXXcjrQ	#Computer Orchestra at #TEDxNations. Interesting sound 🎶 🎶 #Tech #Trends #Innovation 	Computer Orchestra at TEDxNations. Interesting sound 🎶 🎶 Tech Trends Innovation 	computer orchestra tedxnations interesting sound tech trends innovation	comput orchestra tedxnat interest sound tech trend innov
698082982951784448	2016-02-12 09:55:27	Great event - inspirational speakers @UNGeneva @Geneve_int. Looking most forward to #TEDxNations in #2017!  https://t.co/PxqDuYVDHD	Great event - inspirational speakers @UNGeneva @Geneve_int. Looking most forward to #TEDxNations in #2017! 	Great event - inspirational speakers UNGeneva Geneve_int. Looking most forward to TEDxNations in 2017! 	great event inspirational speakers ungeneva geneve_int looking forward tedxnations 2017	great event inspir speaker ungeneva geneve_int look forward tedxnat 2017
698045353069830144	2016-02-12 07:25:55	How we found the giant squid https://t.co/sc3AI0Ik2z ee have only discovered 5% of the oceans. More focus? #ted #TEDxNations #Future #invest	How we found the giant squid  ee have only discovered 5% of the oceans. More focus? #ted #TEDxNations #Future #invest	How we found the giant squid  ee have only discovered 5% of the oceans. More focus? ted TEDxNations Future invest	found giant squid ee discovered oceans focus ted tedxnations future invest	found giant squid ee discov ocean focus ted tedxnat futur invest
698039870778961920	2016-02-12 07:04:08	"#VIDEO from today's #TEDxNations: ""I am the son of a terrorist"" https://t.co/D7w2Od327w"	"#VIDEO from today's #TEDxNations: ""I am the son of a terrorist"" "	"VIDEO from today's TEDxNations: ""I am the son of a terrorist"" "	video today's tedxnations son terrorist	video today tedxnat son terrorist
698035140027682816	2016-02-12 06:45:20	A Small Clip Form refugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the… https://t.co/rB4m4kHNdi	A Small Clip Form refugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the… 	A Small Clip Form refugees showcased at Geneva Swizerland Yesterday during TEDxNations  &  the… 	small clip form refugees showcased geneva swizerland yesterday tedxnations	small clip form refuge showcas geneva swizerland yesterday tedxnat
698034330543726592	2016-02-12 06:42:07	A Small Clip Form @unrefugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the Soundtrack made... https://t.co/4TTXGV3BA5	A Small Clip Form @unrefugees showcased at Geneva Swizerland Yesterday during #TEDxNations &amp; the Soundtrack made... 	A Small Clip Form unrefugees showcased at Geneva Swizerland Yesterday during TEDxNations  &  the Soundtrack made... 	small clip form unrefugees showcased geneva swizerland yesterday tedxnations soundtrack made	small clip form unrefuge showcas geneva swizerland yesterday tedxnat soundtrack made
697918682782113792	2016-02-11 23:02:35	A new perspective - #360video of TEDxPlaceDesNations, the Human Rights &amp; Alliance of Civilizations Room #TEDxNations https://t.co/xtrYlWqeSJ	A new perspective - #360video of TEDxPlaceDesNations, the Human Rights &amp; Alliance of Civilizations Room #TEDxNations 	A new perspective - 360video of TEDxPlaceDesNations, the Human Rights  &  Alliance of Civilizations Room TEDxNations 	new perspective 360video tedxplacedesnations human rights alliance civilizations room tedxnations	new perspect 360video tedxplacedesn human right allianc civil room tedxnat
697911403793948672	2016-02-11 22:33:39	"Have you seen my @TEDTalks ? ""By Bike: Redefining Success at 17,769' "" Watch it here: https://t.co/xuPdDhseWx  #TED2016 #TEDxNations"	"Have you seen my @TEDTalks ? ""By Bike: Redefining Success at 17,769' "" Watch it here:  #TED2016 #TEDxNations"	"Have you seen my TEDTalks ? ""By Bike: Redefining Success at 17,769' "" Watch it here:  TED2016 TEDxNations"	seen tedtalks bike redefining success 17,769 watch ted 2016 tedxnations	seen tedtalk bike redefin success 17,769 watch ted 2016 tedxnat
697910523292184578	2016-02-11 22:30:09	Thank you @UNGeneva for this wonderful event and transformational experience! #TEDxNations https://t.co/pHdSb3F5qr	Thank you @UNGeneva for this wonderful event and transformational experience! #TEDxNations 	Thank you UNGeneva for this wonderful event and transformational experience! TEDxNations 	thank ungeneva wonderful event transformational experience tedxnations	thank ungeneva wonder event transform experi tedxnat
697903959202254848	2016-02-11 22:04:04	.@Twiplomacy on #Periscope: @UNGeneva social media team #TEDxNations. Rewatch it https://t.co/CbF0V9gSe1 https://t.co/swUzvxyQVj	.@Twiplomacy on #Periscope: @UNGeneva social media team #TEDxNations. Rewatch it  	.Twiplomacy on Periscope: UNGeneva social media team TEDxNations. Rewatch it  	twiplomacy periscope ungeneva social media team tedxnations rewatch	twiplomaci periscop ungeneva social media team tedxnat rewatch
697891561401663488	2016-02-11 21:14:49	Very touching,inspiring and interesting pitches #TEDxNations in Geneva today!The pitches were varied and the speakers were just incredible!	Very touching,inspiring and interesting pitches #TEDxNations in Geneva today!The pitches were varied and the speakers were just incredible!	Very touching,inspiring and interesting pitches TEDxNations in Geneva today!The pitches were varied and the speakers were just incredible!	touching inspiring interesting pitches tedxnations geneva today pitches varied speakers incredible	touch inspir interest pitch tedxnat geneva today pitch vari speaker incred
697889783046135808	2016-02-11 21:07:45	#TEDxNations LagosViewingParty Great honour hosting the only viewing party in AFRICAtoday @UNICLagos @SMILEontwiter  https://t.co/oqlg9097hb	#TEDxNations LagosViewingParty Great honour hosting the only viewing party in AFRICAtoday @UNICLagos @SMILEontwiter 	TEDxNations LagosViewingParty Great honour hosting the only viewing party in AFRICAtoday UNICLagos SMILEontwiter 	tedxnations lagosviewingparty great honour hosting viewing party africatoday uniclagos smileontwiter	tedxnat lagosviewingparti great honour host view parti africatoday uniclago smileontwit
697886338574630912	2016-02-11 20:54:03	Retweeted UNIC Lagos (@UNICLagos):Closing from #TEDxNations lagosViewingParty @TEDxPdNations... https://t.co/eBqPx900mQ	Retweeted UNIC Lagos (@UNICLagos):Closing from #TEDxNations lagosViewingParty @TEDxPdNations... 	Retweeted UNIC Lagos (UNICLagos):Closing from TEDxNations lagosViewingParty TEDxPdNations... 	retweeted unic lagos uniclagos ): closing tedxnations lagosviewingparty tedxpdnations	retweet unic lago uniclago ): close tedxnat lagosviewingparti tedxpdnat
697885443275276288	2016-02-11 20:50:30	Retweeted UNIC Lagos (@UNICLagos):Democracy Advocate from Zimbabwe,  last speaker @TEDxPdNations #TEDxNations... https://t.co/DgOyPSYn6E	Retweeted UNIC Lagos (@UNICLagos):Democracy Advocate from Zimbabwe, last speaker @TEDxPdNations #TEDxNations... 	Retweeted UNIC Lagos (UNICLagos):Democracy Advocate from Zimbabwe, last speaker TEDxPdNations TEDxNations... 	retweeted unic lagos uniclagos ): democracy advocate zimbabwe last speaker tedxpdnations tedxnations	retweet unic lago uniclago ): democraci advoc zimbabw last speaker tedxpdnat tedxnat
697885102764785665	2016-02-11 20:49:09	Retweeted Bimpe B-Martins (@BimpeBMartins):#TEDxNations LagosViewingParty Transforming Lives @praisefowowe... https://t.co/oUie7YfWZF	Retweeted Bimpe B-Martins (@BimpeBMartins):#TEDxNations LagosViewingParty Transforming Lives @praisefowowe... 	Retweeted Bimpe B-Martins (BimpeBMartins):TEDxNations LagosViewingParty Transforming Lives praisefowowe... 	retweeted bimpe b-martins bimpebmartins ): tedxnations lagosviewingparty transforming lives praisefowowe	retweet bimp b-martin bimpebmartin ): tedxnat lagosviewingparti transform live praisefowow
697885061287440386	2016-02-11 20:48:59	RT unfoundation: RT SwissEmbassyUSA: #TEDxNations was a great success and we look forward to the next event! Thank… https://t.co/6rzqUJDUJU	RT unfoundation: RT SwissEmbassyUSA: #TEDxNations was a great success and we look forward to the next event! Thank… 	RT unfoundation: RT SwissEmbassyUSA: TEDxNations was a great success and we look forward to the next event! Thank… 	rt unfoundation rt swissembassyusa tedxnations great success look forward next event thank	rt unfound rt swissembassyusa tedxnat great success look forward next event thank
697884939992371200	2016-02-11 20:48:30	Retweeted UNIC Lagos (@UNICLagos):Inclusion Advocate -safak,  Speaker @TEDxPdNations #TEDxNations... https://t.co/i18xEFoEtd	Retweeted UNIC Lagos (@UNICLagos):Inclusion Advocate -safak, Speaker @TEDxPdNations #TEDxNations... 	Retweeted UNIC Lagos (UNICLagos):Inclusion Advocate -safak, Speaker TEDxPdNations TEDxNations... 	retweeted unic lagos uniclagos ): inclusion advocate safak speaker tedxpdnations tedxnations	retweet unic lago uniclago ): inclus advoc safak speaker tedxpdnat tedxnat
697883672037318656	2016-02-11 20:43:28	Retweeted UNIC Lagos (@UNICLagos):Feedback session #TEDxNations lagosViewingParty @TEDxPdNations... https://t.co/rzNq2WNdYu	Retweeted UNIC Lagos (@UNICLagos):Feedback session #TEDxNations lagosViewingParty @TEDxPdNations... 	Retweeted UNIC Lagos (UNICLagos):Feedback session TEDxNations lagosViewingParty TEDxPdNations... 	retweeted unic lagos uniclagos ): feedback session tedxnations lagosviewingparty tedxpdnations	retweet unic lago uniclago ): feedback session tedxnat lagosviewingparti tedxpdnat
697883251944329217	2016-02-11 20:41:47	Today we met the amazing @GerDuany at the #TEDxNations  talks at @UNGeneva. A true hero and inspiration. Thank you x	Today we met the amazing @GerDuany at the #TEDxNations talks at @UNGeneva. A true hero and inspiration. Thank you x	Today we met the amazing GerDuany at the TEDxNations talks at UNGeneva. A true hero and inspiration. Thank you x	today met amazing gerduany tedxnations talks ungeneva true hero inspiration thank	today met amaz gerduani tedxnat talk ungeneva true hero inspir thank
697883180238508032	2016-02-11 20:41:30	Retweeted Bimpe B-Martins (@BimpeBMartins):#TEDxNations LagosViewingParty Transforming Lives  @JimiTewe... https://t.co/NdXKJfEb0o	Retweeted Bimpe B-Martins (@BimpeBMartins):#TEDxNations LagosViewingParty Transforming Lives @JimiTewe... 	Retweeted Bimpe B-Martins (BimpeBMartins):TEDxNations LagosViewingParty Transforming Lives JimiTewe... 	retweeted bimpe b-martins bimpebmartins ): tedxnations lagosviewingparty transforming lives jimitewe	retweet bimp b-martin bimpebmartin ): tedxnat lagosviewingparti transform live jimitew
697882236822163456	2016-02-11 20:37:45	#TEDxNations LagosViewingParty Transforming Lives  @praisefowowe @SMILEontwiter Absolutely  https://t.co/DTV3VH9pqG	#TEDxNations LagosViewingParty Transforming Lives @praisefowowe @SMILEontwiter Absolutely 	TEDxNations LagosViewingParty Transforming Lives praisefowowe SMILEontwiter Absolutely 	tedxnations lagosviewingparty transforming lives praisefowowe smileontwiter absolutely	tedxnat lagosviewingparti transform live praisefowow smileontwit absolut
697882042869092352	2016-02-11 20:36:59	#TEDxNations LagosViewingParty Transforming Lives  @praisefowowe @SMILEontwiter . This must change https://t.co/oPs4oQ6pvB	#TEDxNations LagosViewingParty Transforming Lives @praisefowowe @SMILEontwiter . This must change 	TEDxNations LagosViewingParty Transforming Lives praisefowowe SMILEontwiter . This must change 	tedxnations lagosviewingparty transforming lives praisefowowe smileontwiter must change	tedxnat lagosviewingparti transform live praisefowow smileontwit must chang
697880558580269056	2016-02-11 20:31:05	Retweeted Bimpe B-Martins (@BimpeBMartins):#TEDxNations LagosViewingParty Transforming Lives  @UNGeneva... https://t.co/xvXQ5UIvNi	Retweeted Bimpe B-Martins (@BimpeBMartins):#TEDxNations LagosViewingParty Transforming Lives @UNGeneva... 	Retweeted Bimpe B-Martins (BimpeBMartins):TEDxNations LagosViewingParty Transforming Lives UNGeneva... 	retweeted bimpe b-martins bimpebmartins ): tedxnations lagosviewingparty transforming lives ungeneva	retweet bimp b-martin bimpebmartin ): tedxnat lagosviewingparti transform live ungeneva
697874238145982464	2016-02-11 20:05:58	#TEDxNations was a great success and we look forward to the next event! Thanks @unfoundation for hosting! https://t.co/dmLc5qZttN	#TEDxNations was a great success and we look forward to the next event! Thanks @unfoundation for hosting! 	TEDxNations was a great success and we look forward to the next event! Thanks unfoundation for hosting! 	tedxnations great success look forward next event thanks unfoundation hosting	tedxnat great success look forward next event thank unfound host
697873700872445952	2016-02-11 20:03:50	RT unfoundation: Big thank you SwissEmbassyUSA UNICDC InterActionOrg UNANCA &amp; wfpg for partnering w/us on #TEDxNations watch party, #DC edi…	RT unfoundation: Big thank you SwissEmbassyUSA UNICDC InterActionOrg UNANCA &amp; wfpg for partnering w/us on #TEDxNations watch party, #DC edi…	RT unfoundation: Big thank you SwissEmbassyUSA UNICDC InterActionOrg UNANCA  &  wfpg for partnering w/us on TEDxNations watch party, DC edi…	rt unfoundation big thank swissembassyusa unicdc interactionorg unanca wfpg partnering us tedxnations watch party dc edi	rt unfound big thank swissembassyusa unicdc interactionorg unanca wfpg partner us tedxnat watch parti dc edi
697873022242398209	2016-02-11 20:01:09	Big thank you @SwissEmbassyUSA @UNICDC @InterActionOrg @UNANCA &amp; @wfpg for partnering w/us on #TEDxNations watch party, #DC edition!	Big thank you @SwissEmbassyUSA @UNICDC @InterActionOrg @UNANCA &amp; @wfpg for partnering w/us on #TEDxNations watch party, #DC edition!	Big thank you SwissEmbassyUSA UNICDC InterActionOrg UNANCA  &  wfpg for partnering w/us on TEDxNations watch party, DC edition!	big thank swissembassyusa unicdc interactionorg unanca wfpg partnering us tedxnations watch party dc edition	big thank swissembassyusa unicdc interactionorg unanca wfpg partner us tedxnat watch parti dc edit
697872292064399360	2016-02-11 19:58:14	Thanks again to @UNICDC @InterActionOrg @UNANCA @wfpg &amp; Embassy of Switzerland for co-hosting a wonderful #TEDxNations watch party in #DC!	Thanks again to @UNICDC @InterActionOrg @UNANCA @wfpg &amp; Embassy of Switzerland for co-hosting a wonderful #TEDxNations watch party in #DC!	Thanks again to UNICDC InterActionOrg UNANCA wfpg  &  Embassy of Switzerland for co-hosting a wonderful TEDxNations watch party in DC!	thanks unicdc interactionorg unanca wfpg embassy switzerland co-hosting wonderful tedxnations watch party dc	thank unicdc interactionorg unanca wfpg embassi switzerland co-host wonder tedxnat watch parti dc
697865646567247876	2016-02-11 19:31:50	"""@UNGeneva: Thank-you to the 11 #TEDxNations speakers for sharing powerful stories of #transforminglives. Ideas worth spreading!"""	"""@UNGeneva: Thank-you to the 11 #TEDxNations speakers for sharing powerful stories of #transforminglives. Ideas worth spreading!"""	"""UNGeneva: Thank-you to the 11 TEDxNations speakers for sharing powerful stories of transforminglives. Ideas worth spreading!"""	ungeneva thank-you 11 tedxnations speakers sharing powerful stories transforminglives ideas worth spreading	ungeneva thank-you 11 tedxnat speaker share power stori transformingl idea worth spread
697860120928251904	2016-02-11 19:09:53	Thank you indeed  - so generous to share such intimate stories. Unforgettable. #TEDxNations  https://t.co/rtnVEVjcwJ	Thank you indeed - so generous to share such intimate stories. Unforgettable. #TEDxNations 	Thank you indeed - so generous to share such intimate stories. Unforgettable. TEDxNations 	thank indeed generous share intimate stories unforgettable tedxnations	thank inde generous share intim stori unforgett tedxnat
697859929059807234	2016-02-11 19:09:07	Thanks @danielschwenger for this photo! Cc @Rowan_Farrell #TEDxNations  https://t.co/F2ERg62SoJ	Thanks @danielschwenger for this photo! Cc @Rowan_Farrell #TEDxNations 	Thanks danielschwenger for this photo! Cc Rowan_Farrell TEDxNations 	thanks danielschwenger photo cc rowan_farrell tedxnations	thank danielschweng photo cc rowan_farrel tedxnat
697857864057163777	2016-02-11 19:00:55	Adapt to adopt and let people be creative. Clean hands saves lives- Didier Pittet #TedxNations @UNICLagos @smileontwiter	Adapt to adopt and let people be creative. Clean hands saves lives- Didier Pittet #TedxNations @UNICLagos @smileontwiter	Adapt to adopt and let people be creative. Clean hands saves lives- Didier Pittet TedxNations UNICLagos smileontwiter	adapt adopt let people creative clean hands saves lives didier pittet tedxnations uniclagos smileontwiter	adapt adopt let peopl creativ clean hand save live didier pittet tedxnat uniclago smileontwit
697856386470961152	2016-02-11 18:55:02	@UNGeneva @TEDxPdNations @MMBogetic What an amazing event, so much inspiration on this snowy day!  Congrats to organizers #TEDxNations	@UNGeneva @TEDxPdNations @MMBogetic What an amazing event, so much inspiration on this snowy day! Congrats to organizers #TEDxNations	UNGeneva TEDxPdNations MMBogetic What an amazing event, so much inspiration on this snowy day! Congrats to organizers TEDxNations	ungeneva tedxpdnations mmbogetic amazing event much inspiration snowy day congrats organizers tedxnations	ungeneva tedxpdnat mmboget amaz event much inspir snowi day congrat organ tedxnat
697855420749078528	2016-02-11 18:51:12	Thanks @swissnexBrazil for have shared highlights of #TEDxNations It was really great!	Thanks @swissnexBrazil for have shared highlights of #TEDxNations It was really great!	Thanks swissnexBrazil for have shared highlights of TEDxNations It was really great!	thanks swissnexbrazil shared highlights tedxnations really great	thank swissnexbrazil share highlight tedxnat realli great
697854943034785792	2016-02-11 18:49:18	Video impressions from the #TEDxNations 2016 event: https://t.co/2tvj3P7xJz @TEDxPdNations @UNGeneva @Geneve_int @GenevaImpact @GisellaLomax	Video impressions from the #TEDxNations 2016 event:  @TEDxPdNations @UNGeneva @Geneve_int @GenevaImpact @GisellaLomax	Video impressions from the TEDxNations 2016 event:  TEDxPdNations UNGeneva Geneve_int GenevaImpact GisellaLomax	video impressions tedxnations 2016 event tedxpdnations ungeneva geneve_int genevaimpact gisellalomax	video impress tedxnat 2016 event tedxpdnat ungeneva geneve_int genevaimpact gisellalomax
697851539092799488	2016-02-11 18:35:47	Thanks from #DC to @TEDxPdNations for today's diverse, amazing talks. We leave ever more inspired and committed to action! #TEDxNations	Thanks from #DC to @TEDxPdNations for today's diverse, amazing talks. We leave ever more inspired and committed to action! #TEDxNations	Thanks from DC to TEDxPdNations for today's diverse, amazing talks. We leave ever more inspired and committed to action! TEDxNations	thanks dc tedxpdnations today's diverse amazing talks leave ever inspired committed action tedxnations	thank dc tedxpdnat today divers amaz talk leav ever inspir commit action tedxnat
697850410741194753	2016-02-11 18:31:18	TEDx asks: How do YOU transform lives? #TEDxNations #peace #love #transformation #Geneva… https://t.co/pZ8P6YWiYh	TEDx asks: How do YOU transform lives? #TEDxNations #peace #love #transformation #Geneva… 	TEDx asks: How do YOU transform lives? TEDxNations peace love transformation Geneva… 	tedx asks transform lives tedxnations peace love transformation geneva	tedx ask transform live tedxnat peac love transform geneva
697847798536892416	2016-02-11 18:20:55	Girls &amp; women are disproportionately affected by humanitarians crises - Sarah Craven, @UNFPA | #TEDxNations via @unfoundation	Girls &amp; women are disproportionately affected by humanitarians crises - Sarah Craven, @UNFPA | #TEDxNations via @unfoundation	Girls  &  women are disproportionately affected by humanitarians crises - Sarah Craven, UNFPA | TEDxNations via unfoundation	girls women disproportionately affected humanitarians crises sarah craven unfpa tedxnations via unfoundation	girl women disproportion affect humanitarian crise sarah craven unfpa tedxnat via unfound
697847450048921600	2016-02-11 18:19:32	No amount of humanitarian assist.ll solve t conflict in #Syria.It requires a political solution-@SamInterAction|#TEDxNations v @unfoundation	No amount of humanitarian assist.ll solve t conflict in #Syria.It requires a political solution-@SamInterAction|#TEDxNations v @unfoundation	No amount of humanitarian assist.ll solve t conflict in Syria.It requires a political solution-SamInterAction|TEDxNations v unfoundation	amount humanitarian assist.ll solve conflict syria.it requires political solution-saminteraction tedxnations unfoundation	amount humanitarian assist.l solv conflict syria.it requir polit solution-saminteract tedxnat unfound
